direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,KL 1336,KLM26U,Departed,IsOperator,False,KLM,KL,KLM,PH-EZX,484F80,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-05 04:00Z,2025-05-05 06:00+02:00,2025-05-05 04:12Z,2025-05-05 06:12+02:00,,,2025-05-05 04:12Z,2025-05-05 06:12+02:00,,,,,29,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-05 05:45Z,2025-05-05 07:45+02:00,2025-05-05 05:36Z,2025-05-05 07:36+02:00,,,2025-05-05 05:36Z,2025-05-05 07:36+02:00,2,,,11,,"Basic,Live"
departure,FR 4937,RYR4937,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZG,48C2A6,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-05 03:45Z,2025-05-05 05:45+02:00,2025-05-05 04:14Z,2025-05-05 06:14+02:00,,,2025-05-05 04:14Z,2025-05-05 06:14+02:00,,,,,29,"Basic,Live",Athens,ATH,LGAV,,,,,,,Europe/Athens,2025-05-05 06:20Z,2025-05-05 09:20+03:00,2025-05-05 06:28Z,2025-05-05 09:28+03:00,,,2025-05-05 06:23Z,2025-05-05 09:23+03:00,,,,09,21R,"Basic,Live"
departure,LH 1635,DLH5RK,Departed,IsOperator,False,Lufthansa,LH,DLH,D-ACNJ,3C4DCA,Canadair CRJ 900NG,,,,,,,,,,,,,,,,,,2025-05-05 04:05Z,2025-05-05 06:05+02:00,2025-05-05 04:20Z,2025-05-05 06:20+02:00,,,2025-05-05 04:20Z,2025-05-05 06:20+02:00,,,,,29,"Basic,Live",Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-05 05:15Z,2025-05-05 07:15+02:00,2025-05-05 05:15Z,2025-05-05 07:15+02:00,,,,,2,,,,,"Basic,Live"
departure,W6 1811,WZZ2407,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,,,,,,,,,,,2025-05-05 04:00Z,2025-05-05 06:00+02:00,2025-05-05 04:23Z,2025-05-05 06:23+02:00,,,2025-05-05 04:23Z,2025-05-05 06:23+02:00,,,,,29,"Basic,Live",Barcelona,BCN,LEBL,,,,,,,Europe/Madrid,2025-05-05 06:40Z,2025-05-05 08:40+02:00,2025-05-05 06:50Z,2025-05-05 08:50+02:00,,,,,2,,,,,"Basic,Live"
departure,FR 9649,RYR262Q,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RSM,48C22C,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 04:15Z,2025-05-05 06:15+02:00,2025-05-05 04:26Z,2025-05-05 06:26+02:00,,,2025-05-05 04:26Z,2025-05-05 06:26+02:00,,,,,29,"Basic,Live",Liverpool,LPL,EGGP,,,,,,,Europe/London,2025-05-05 06:40Z,2025-05-05 07:40+01:00,,,,,,,,,,,,Basic
departure,LH 1377,,Departed,Unknown,False,Lufthansa,LH,DLH,I-JENC,,Bombardier CRJ900,,,,,,,,,,,,,,,,,,2025-05-05 04:30Z,2025-05-05 06:30+02:00,,,,,,,,,,,,Basic,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-05 06:00Z,2025-05-05 08:00+02:00,2025-05-05 05:57Z,2025-05-05 07:57+02:00,,,,,1,,A1,,,"Basic,Live"
departure,EN 8769,DLA6KX,Departed,IsOperator,False,Air Dolomiti,EN,DLA,I-JENC,3009B3,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-05 04:40Z,2025-05-05 06:40+02:00,2025-05-05 04:42Z,2025-05-05 06:42+02:00,,,2025-05-05 04:42Z,2025-05-05 06:42+02:00,,,,,29,"Basic,Live",Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-05 06:00Z,2025-05-05 08:00+02:00,2025-05-05 05:57Z,2025-05-05 07:57+02:00,,,,,1,,A1,,,"Basic,Live"
departure,FR 8495,RYR204P,Departed,IsOperator,False,Ryanair,FR,RYR,9H-LOQ,4D22C8,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-05 05:45Z,2025-05-05 07:45+02:00,2025-05-05 05:55Z,2025-05-05 07:55+02:00,,,2025-05-05 05:55Z,2025-05-05 07:55+02:00,,,,,29,"Basic,Live",Zadar,ZAD,LDZD,,,,,,,Europe/Zagreb,2025-05-05 07:20Z,2025-05-05 09:20+02:00,,,,,,,,,,,,Basic
departure,LO 3852,LOT3852,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIP,48AD0F,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-05 06:45Z,2025-05-05 08:45+02:00,2025-05-05 06:54Z,2025-05-05 08:54+02:00,,,2025-05-05 06:54Z,2025-05-05 08:54+02:00,,,,,29,"Basic,Live",Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-05 07:40Z,2025-05-05 09:40+02:00,2025-05-05 07:35Z,2025-05-05 09:35+02:00,,,,,,,,6,,"Basic,Live"
departure,FR 4108,RYR70DV,Departed,IsOperator,False,Ryanair,FR,RYR,9H-QAG,4D21EF,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-05 07:35Z,2025-05-05 09:35+02:00,2025-05-05 07:37Z,2025-05-05 09:37+02:00,,,2025-05-05 07:37Z,2025-05-05 09:37+02:00,,,,,,"Basic,Live",Leeds,LBA,EGNM,,,,,,,Europe/London,2025-05-05 09:50Z,2025-05-05 10:50+01:00,2025-05-05 09:24Z,2025-05-05 10:24+01:00,,,,,,,,,,"Basic,Live"
