direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,FR 6783,RYR4LX,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RSE,48C224,Boeing 737-800,,,,,,,,Trieste,TRS,LIPQ,,,,,,,Europe/Rome,2025-05-09 08:00Z,2025-05-09 10:00+02:00,2025-05-09 08:10Z,2025-05-09 10:10+02:00,,,2025-05-09 08:10Z,2025-05-09 10:10+02:00,,,,,09,"Basic,Live",,,,,,,,,,,2025-05-09 09:20Z,2025-05-09 11:20+02:00,2025-05-10 09:13Z,2025-05-10 11:13+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 3436,RYR5MV,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RZB,48C2A1,Boeing 737-800,,,,,,,,Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-09 07:10Z,2025-05-09 09:10+02:00,2025-05-09 07:29Z,2025-05-09 09:29+02:00,,,2025-05-09 07:29Z,2025-05-09 09:29+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-09 09:20Z,2025-05-09 11:20+02:00,2025-05-10 09:16Z,2025-05-10 11:16+02:00,,,,,,,,,,"Basic,Live"
arrival,MGH 883,MGH883,Arrived,IsOperator,False,Mavi Gök Airlines,,,TC-MGO,4BB4EF,Boeing 737-800,,,,,,,,Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-09 09:45Z,2025-05-09 11:45+02:00,2025-05-10 09:31Z,2025-05-10 11:31+02:00,,,,,,,,,,"Basic,Live"
arrival,AY 1165,FIN1EG,Arrived,IsOperator,False,Finnair,AY,FIN,OH-LKE,461E14,Embraer 190,,,,,,,,Helsinki,HEL,EFHK,,,,,,,Europe/Helsinki,2025-05-09 07:45Z,2025-05-09 10:45+03:00,2025-05-09 07:56Z,2025-05-09 10:56+03:00,,,2025-05-09 09:50Z,2025-05-09 12:50+03:00,2,211,20,,04R,"Basic,Live",,,,,,,,,,,2025-05-09 09:45Z,2025-05-09 11:45+02:00,2025-05-10 09:50Z,2025-05-10 11:50+02:00,,,,,,,,,,"Basic,Live"
arrival,LH 1364,DLH3NE,Arrived,IsOperator,False,Lufthansa,LH,DLH,D-AIDF,3C6486,Airbus A320,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-09 08:30Z,2025-05-09 10:30+02:00,2025-05-09 08:30Z,2025-05-09 10:30+02:00,,,2025-05-09 08:50Z,2025-05-09 10:50+02:00,1,259-335,A32,,07C,"Basic,Live",,,,,,,,,,,2025-05-09 10:05Z,2025-05-09 12:05+02:00,2025-05-10 09:59Z,2025-05-10 11:59+02:00,,,,,,,,,,"Basic,Live"
arrival,DY 1028,NOZ28V,Arrived,IsOperator,False,Norwegian Air Shuttle,DY,NOZ,LN-ENN,47A3B0,Boeing 737-800,,,,,,,,Bergen,BGO,ENBR,,,,,,,Europe/Oslo,2025-05-09 08:00Z,2025-05-09 10:00+02:00,2025-05-09 08:01Z,2025-05-09 10:01+02:00,,,2025-05-09 08:09Z,2025-05-09 10:09+02:00,,,E28,,35,"Basic,Live",,,,,,,,,,,2025-05-09 10:20Z,2025-05-09 12:20+02:00,2025-05-10 10:04Z,2025-05-10 12:04+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 2023,RYR59QF,Arrived,IsOperator,False,Ryanair,FR,RYR,EI-DLF,4CA2C3,Boeing 737,,,,,,,,Dublin,DUB,EIDW,,,,,,,Europe/Dublin,2025-05-09 07:30Z,2025-05-09 08:30+01:00,2025-05-09 07:30Z,2025-05-09 08:30+01:00,,,2025-05-09 07:41Z,2025-05-09 08:41+01:00,1,,,,,"Basic,Live",,,,,,,,,,,2025-05-09 10:20Z,2025-05-09 12:20+02:00,2025-05-10 10:20Z,2025-05-10 12:20+02:00,,,,,,,,,07,"Basic,Live"
arrival,SN 2547,BEL8GP,Arrived,IsOperator,False,Brussels,SN,BEL,OO-SSB,44CE62,Airbus A319,,,,,,,,Brussels,BRU,EBBR,,,,,,,Europe/Brussels,2025-05-09 07:35Z,2025-05-09 09:35+02:00,2025-05-09 08:55Z,2025-05-09 10:55+02:00,,,2025-05-09 08:58Z,2025-05-09 10:58+02:00,,05,,,,"Basic,Live",,,,,,,,,,,2025-05-09 09:30Z,2025-05-09 11:30+02:00,2025-05-10 10:27Z,2025-05-10 12:27+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 3052,RYR36CL,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RKK,48C129,Boeing 737-800,,,,,,,,Souda,CHQ,LGSA,,,,,,,Europe/Athens,2025-05-09 08:00Z,2025-05-09 11:00+03:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-09 10:50Z,2025-05-09 12:50+02:00,2025-05-10 10:47Z,2025-05-10 12:47+02:00,,,2025-05-09 10:46Z,2025-05-09 12:46+02:00,,,,,07,"Basic,Live"
arrival,PC 1545,PGT1545,Arrived,IsOperator,False,Pegasus,PC,PGT,TC-NBC,4BB843,Airbus A320,,,,,,,,İzmir,ADB,LTBJ,,,,,,,Europe/Istanbul,2025-05-09 09:00Z,2025-05-09 12:00+03:00,2025-05-09 09:05Z,2025-05-09 12:05+03:00,,,,,D,28,27,,,"Basic,Live",,,,,,,,,,,2025-05-09 11:40Z,2025-05-09 13:40+02:00,2025-05-10 11:10Z,2025-05-10 13:10+02:00,,,,,,,,,,"Basic,Live"
arrival,D8 3807,NSZ3807,Arrived,IsOperator,False,Norwegian Air Sweden,D8,NSZ,SE-RRF,4ACA46,Boeing 737-800,,,,,,,,Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-09 09:30Z,2025-05-09 11:30+02:00,2025-05-09 09:41Z,2025-05-09 11:41+02:00,,,2025-05-09 09:50Z,2025-05-09 11:50+02:00,5,18-0,D16,,08,"Basic,Live",,,,,,,,,,,2025-05-09 11:20Z,2025-05-09 13:20+02:00,2025-05-10 11:13Z,2025-05-10 13:13+02:00,,,,,,,,,,"Basic,Live"
