direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,EN 8768,DLA3RP,Expected,IsOperator,False,Air Dolomiti,EN,DLA,I-JENE,3007F2,Embraer 190,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-08 18:30Z,2025-05-08 20:30+02:00,2025-05-08 18:55Z,2025-05-08 20:55+02:00,,,2025-05-08 19:07Z,2025-05-08 21:07+02:00,1,259-335,B3,,07C,"Basic,Live",,,,,,,,,,,2025-05-08 19:50Z,2025-05-08 21:50+02:00,,,,,,,,,,,,Basic
arrival,LH 1376,DLA3RP,Expected,Unknown,False,Lufthansa,LH,DLH,I-JENE,3007F2,Embraer 190,,,,,,,,Frankfurt-am-Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08 19:50Z,2025-05-08 21:50+02:00,,,,,,,,,,,,Basic
arrival,FR 3462,RYR38WG,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RSM,48C22C,Boeing 737-800,,,,,,,,Luqa,MLA,LMML,,,,,,,Europe/Malta,2025-05-08 17:35Z,2025-05-08 19:35+02:00,2025-05-08 17:55Z,2025-05-08 19:55+02:00,,,2025-05-08 17:55Z,2025-05-08 19:55+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-08 20:15Z,2025-05-08 22:15+02:00,2025-05-08 20:16Z,2025-05-08 22:16+02:00,,,2025-05-08 20:16Z,2025-05-08 22:16+02:00,,,,,11,"Basic,Live"
arrival,LH 1634,DLH7EP,Approaching,IsOperator,False,Lufthansa,LH,DLH,D-ACND,3C4DC4,Canadair CRJ 900NG,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-08 20:05Z,2025-05-08 22:05+02:00,2025-05-08 20:05Z,2025-05-08 22:05+02:00,,,,,2,,,,,"Basic,Live",,,,,,,,,,,2025-05-08 21:10Z,2025-05-08 23:10+02:00,2025-05-08 21:02Z,2025-05-08 23:02+02:00,,,,,,,,,11,"Basic,Live"
arrival,FR 8405,RYR51FJ,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RZM,48C2AC,Boeing 737 MAX 8,,,,,,,,London,STN,EGSS,,,,,,,Europe/London,2025-05-08 18:40Z,2025-05-08 19:40+01:00,2025-05-08 19:16Z,2025-05-08 20:16+01:00,,,2025-05-08 19:32Z,2025-05-08 20:32+01:00,1,,57,,,"Basic,Live",,,,,,,,,,,2025-05-08 20:40Z,2025-05-08 22:40+02:00,2025-05-08 21:09Z,2025-05-08 23:09+02:00,,,,,,,,,,"Basic,Live"
arrival,KL 1339,KLM21M,Arrived,IsOperator,False,KLM,KL,KLM,PH-NXG,486484,Embraer 190,,,,,,,,Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-08 19:40Z,2025-05-08 21:40+02:00,2025-05-08 20:01Z,2025-05-08 22:01+02:00,,,2025-05-08 20:17Z,2025-05-08 22:17+02:00,1,6-8,B22,,,"Basic,Live",,,,,,,,,,,2025-05-08 21:20Z,2025-05-08 23:20+02:00,2025-05-08 21:31Z,2025-05-08 23:31+02:00,,,2025-05-08 21:31Z,2025-05-08 23:31+02:00,,,,,11,"Basic,Live"
arrival,PC 6265,PGT6265,Arrived,IsOperator,False,Pegasus,PC,PGT,TC-NBJ,4BB84A,Airbus A321 (Sharklets),,,,,,,,Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08 21:37Z,2025-05-08 23:37+02:00,2025-05-08 21:37Z,2025-05-08 23:37+02:00,,,2025-05-08 21:37Z,2025-05-08 23:37+02:00,,,,,11,"Basic,Live"
arrival,LO 3849,LOT2KH,Approaching,IsOperator,False,LOT - Polish,LO,LOT,SP-LNA,48ADA0,Embraer 195,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-08 20:45Z,2025-05-08 22:45+02:00,2025-05-08 20:45Z,2025-05-08 22:45+02:00,,,,,E-D,241-280,4,,,"Basic,Live",,,,,,,,,,,2025-05-08 21:40Z,2025-05-08 23:40+02:00,2025-05-08 21:43Z,2025-05-08 23:43+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1802,WZZ279,Expected,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,Airbus A320,,,,,,,,London,LTN,EGGW,,,,,,,Europe/London,2025-05-08 20:20Z,2025-05-08 21:20+01:00,2025-05-08 20:20Z,2025-05-08 21:20+01:00,,,2025-05-08 20:48Z,2025-05-08 21:48+01:00,,12-26,,,08,"Basic,Live",,,,,,,,,,,2025-05-08 22:25Z,2025-05-09 00:25+02:00,,,,,,,,,,,,Basic
arrival,FR 2581,RYR53LW,Expected,IsOperator,False,Ryanair,FR,RYR,SP-RZG,48C2A6,Boeing 737-800,,,,,,,,Málaga,AGP,LEMG,,,,,,,Europe/Madrid,2025-05-08 19:10Z,2025-05-08 21:10+02:00,2025-05-08 19:52Z,2025-05-08 21:52+02:00,,,2025-05-08 20:14Z,2025-05-08 22:14+02:00,PAX,363-376,D42,,,"Basic,Live",,,,,,,,,,,2025-05-08 22:40Z,2025-05-09 00:40+02:00,,,,,,,,,,,,Basic
