direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,FR 1813,RYR98YT,Arrived,IsOperator,False,Ryanair,FR,RYR,9H-VVH,4D244C,Boeing 737,,,,,,,,London,LTN,EGGW,,,,,,,Europe/London,2025-05-04 15:20Z,2025-05-04 16:20+01:00,2025-05-04 15:20Z,2025-05-04 16:20+01:00,,,2025-05-04 15:44Z,2025-05-04 16:44+01:00,,06-08,,,08,"Basic,Live",,,,,,,,,,,2025-05-04 17:40Z,2025-05-04 19:40+02:00,2025-05-05 17:34Z,2025-05-05 19:34+02:00,,,2025-05-04 17:34Z,2025-05-04 19:34+02:00,,,,,25,"Basic,Live"
arrival,FR 3698,RYR32UE,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RZO,48C2AE,Boeing 737,,,,,,,,Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-04 15:40Z,2025-05-04 17:40+02:00,2025-05-04 15:58Z,2025-05-04 17:58+02:00,,,2025-05-04 15:58Z,2025-05-04 17:58+02:00,,,,,30,"Basic,Live",,,,,,,,,,,2025-05-04 17:50Z,2025-05-04 19:50+02:00,2025-05-05 17:45Z,2025-05-05 19:45+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 1470,RYR6XZ,Arrived,IsOperator,False,Ryanair,FR,RYR,9H-QDM,4D227D,Boeing 737,,,,,,,,Roma,CIA,LIRA,,,,,,,Europe/Rome,2025-05-04 15:10Z,2025-05-04 17:10+02:00,2025-05-04 16:25Z,2025-05-04 18:25+02:00,,,,,,,,,,"Basic,Live",,,,,,,,,,,2025-05-04 17:05Z,2025-05-04 19:05+02:00,2025-05-05 17:49Z,2025-05-05 19:49+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 2725,RYR19CG,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RKC,48C122,Boeing 737-800,,,,,,,,Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-04 16:40Z,2025-05-04 18:40+02:00,2025-05-04 16:40Z,2025-05-04 18:40+02:00,,,2025-05-04 17:09Z,2025-05-04 19:09+02:00,2,,F6,,04R,"Basic,Live",,,,,,,,,,,2025-05-04 18:15Z,2025-05-04 20:15+02:00,2025-05-05 18:16Z,2025-05-05 20:16+02:00,,,,,,,,,25,"Basic,Live"
arrival,DY 1038,NOZ3FC,Arrived,IsOperator,False,Norwegian Air Shuttle,DY,NOZ,LN-ENS,47A1EF,Boeing 737-800,,,,,,,,Trondheim,TRD,ENVA,,,,,,,Europe/Oslo,2025-05-04 16:15Z,2025-05-04 18:15+02:00,2025-05-04 16:23Z,2025-05-04 18:23+02:00,,,2025-05-04 16:32Z,2025-05-04 18:32+02:00,,,49,,27,"Basic,Live",,,,,,,,,,,2025-05-04 18:40Z,2025-05-04 20:40+02:00,2025-05-05 18:35Z,2025-05-05 20:35+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 947,RYR64VX,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RSR,48C230,Boeing 737-800,,,,,,,,Vienna,VIE,LOWW,,,,,,,Europe/Vienna,2025-05-04 17:50Z,2025-05-04 19:50+02:00,2025-05-04 18:09Z,2025-05-04 20:09+02:00,,,2025-05-04 18:09Z,2025-05-04 20:09+02:00,1,151-162,C31,,29,"Basic,Live",,,,,,,,,,,2025-05-04 18:55Z,2025-05-04 20:55+02:00,2025-05-05 18:47Z,2025-05-05 20:47+02:00,,,,,,,,,,"Basic,Live"
arrival,RK 2141,RUK2393,Arrived,IsOperator,False,Ryanair UK,RK,RUK,G-RUKC,407CAF,Boeing 737-800,,,,,,,,Manchester,MAN,EGCC,,,,,,,Europe/London,2025-05-04 16:20Z,2025-05-04 17:20+01:00,2025-05-04 16:53Z,2025-05-04 17:53+01:00,,,2025-05-04 17:04Z,2025-05-04 18:04+01:00,3,,48,,,"Basic,Live",,,,,,,,,,,2025-05-04 18:50Z,2025-05-04 20:50+02:00,2025-05-05 19:09Z,2025-05-05 21:09+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 4635,RYR3Q,Arrived,IsOperator,False,Ryanair,FR,RYR,9H-VUU,4D236B,Boeing 737,,,,,,,,Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-04 17:50Z,2025-05-04 19:50+02:00,2025-05-04 17:59Z,2025-05-04 19:59+02:00,,,2025-05-04 18:09Z,2025-05-04 20:09+02:00,4,403-408,C39,,08,"Basic,Live",,,,,,,,,,,2025-05-04 19:45Z,2025-05-04 21:45+02:00,2025-05-05 19:38Z,2025-05-05 21:38+02:00,,,,,,,,,,"Basic,Live"
arrival,D8 3562,NSZ3562,Arrived,IsOperator,False,Norwegian Air Sweden,D8,NSZ,LN-NIQ,4791AC,Boeing 737-800,,,,,,,,Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-04 18:30Z,2025-05-04 20:30+02:00,2025-05-04 18:30Z,2025-05-04 20:30+02:00,,,2025-05-04 18:35Z,2025-05-04 20:35+02:00,2,,A14,,,"Basic,Live",,,,,,,,,,,2025-05-04 20:00Z,2025-05-04 22:00+02:00,2025-05-05 19:44Z,2025-05-05 21:44+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 4511,RYR97EU,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RZH,48C2A7,Boeing 737,,,,,,,,Palma De Mallorca,PMI,LEPA,,,,,,,Europe/Madrid,2025-05-04 16:45Z,2025-05-04 18:45+02:00,2025-05-04 17:27Z,2025-05-04 19:27+02:00,,,2025-05-04 17:44Z,2025-05-04 19:44+02:00,N,002-017,C64,,,"Basic,Live",,,,,,,,,,,2025-05-04 19:35Z,2025-05-04 21:35+02:00,2025-05-05 19:59Z,2025-05-05 21:59+02:00,,,,,,,,,,"Basic,Live"
