direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,FR 8405,RYR51FJ,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RNI,48C1A8,Boeing 737-800,,,,,,,,London,STN,EGSS,,,,,,,Europe/London,2025-05-15 18:40Z,2025-05-15 19:40+01:00,2025-05-15 19:02Z,2025-05-15 20:02+01:00,,,2025-05-15 19:15Z,2025-05-15 20:15+01:00,1,,49,,,"Basic,Live",,,,,,,,,,,2025-05-15 20:40Z,2025-05-15 22:40+02:00,2025-05-15 20:54Z,2025-05-15 22:54+02:00,,,,,,,,,11,"Basic,Live"
arrival,LH 1634,DLH7EP,Expected,IsOperator,False,Lufthansa,LH,DLH,D-ACNH,3C4DC8,Bombardier CRJ900,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-15 20:05Z,2025-05-15 22:05+02:00,2025-05-15 20:05Z,2025-05-15 22:05+02:00,,,2025-05-15 20:26Z,2025-05-15 22:26+02:00,2,,,,08L,"Basic,Live",,,,,,,,,,,2025-05-15 21:10Z,2025-05-15 23:10+02:00,,,,,,,,,,,,Basic
arrival,KL 1339,KLM21M,Expected,IsOperator,False,KLM,KL,KLM,PH-EXP,4855D2,Embraer 175,,,,,,,,Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-15 19:40Z,2025-05-15 21:40+02:00,2025-05-15 19:41Z,2025-05-15 21:41+02:00,,,2025-05-15 19:55Z,2025-05-15 21:55+02:00,1,6-8,B24,,36C,"Basic,Live",,,,,,,,,,,2025-05-15 21:20Z,2025-05-15 23:20+02:00,,,,,,,,,,,,Basic
arrival,LO 3849,LOT2KH,Approaching,IsOperator,False,LOT - Polish,LO,LOT,SP-LEC,48AC82,Embraer 195,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-15 20:45Z,2025-05-15 22:45+02:00,2025-05-15 20:45Z,2025-05-15 22:45+02:00,,,,,E-D,241-280,28,,,"Basic,Live",,,,,,,,,,,2025-05-15 21:40Z,2025-05-15 23:40+02:00,2025-05-15 21:37Z,2025-05-15 23:37+02:00,,,,,,,,,,"Basic,Live"
arrival,PC 6265,PGT6265,Arrived,IsOperator,False,Pegasus,PC,PGT,TC-NCC,4BB863,Airbus A321 (Sharklets),,,,,,,,Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15 22:01Z,2025-05-16 00:01+02:00,2025-05-15 22:01Z,2025-05-16 00:01+02:00,,,2025-05-15 22:01Z,2025-05-16 00:01+02:00,,,,,29,"Basic,Live"
arrival,W6 1802,WZZ279,Approaching,IsOperator,False,Wizz Air,W6,WZZ,9H-MQT,4D2067,F27,,,,,,,,London,LTN,EGGW,,,,,,,Europe/London,2025-05-15 20:20Z,2025-05-15 21:20+01:00,2025-05-15 20:20Z,2025-05-15 21:20+01:00,,,2025-05-15 20:34Z,2025-05-15 21:34+01:00,,12-26,,,08,"Basic,Live",,,,,,,,,,,2025-05-15 22:25Z,2025-05-16 00:25+02:00,2025-05-15 22:13Z,2025-05-16 00:13+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 2069,RYR38ZU,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RSD,48C223,Boeing 737-800,,,,,,,,Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-15 21:00Z,2025-05-15 23:00+02:00,2025-05-15 21:13Z,2025-05-15 23:13+02:00,,,2025-05-15 21:13Z,2025-05-15 23:13+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-15 22:55Z,2025-05-16 00:55+02:00,2025-05-15 22:48Z,2025-05-16 00:48+02:00,,,,,,,,,29,"Basic,Live"
arrival,FR 2581,RYR53LW,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RZG,48C2A6,Boeing 737 MAX 8,,,,,,,,Málaga,AGP,LEMG,,,,,,,Europe/Madrid,2025-05-15 19:10Z,2025-05-15 21:10+02:00,2025-05-15 19:20Z,2025-05-15 21:20+02:00,,,2025-05-15 19:42Z,2025-05-15 21:42+02:00,PAX,363-376,D45,,,"Basic,Live",,,,,,,,,,,2025-05-15 22:40Z,2025-05-16 00:40+02:00,2025-05-15 22:53Z,2025-05-16 00:53+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 6071,RYR6071,Unknown,IsOperator,False,Ryanair,FR,RYR,SP-RSE,48C224,Boeing 737-800,,,,,,,,Kerkyra Island,CFU,LGKR,,,,,,,Europe/Athens,2025-05-15 20:40Z,2025-05-15 23:40+03:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-15 22:55Z,2025-05-16 00:55+02:00,,,,,,,,,,,,Basic
arrival,WT 1CW,SWT1CW,Arrived,IsOperator,False,Swiftair,WT,SWT,,,,,,,,,,,Cologne,CGN,EDDK,,,,,,,Europe/Berlin,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-16 04:09Z,2025-05-16 06:09+02:00,2025-05-16 04:09Z,2025-05-16 06:09+02:00,,,2025-05-16 04:09Z,2025-05-16 06:09+02:00,,,,,,"Basic,Live"
