direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,W6 2093,WZZ903N,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDR,4D24AF,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-19 09:35Z,2025-05-19 11:35+02:00,2025-05-19 09:35Z,2025-05-19 11:35+02:00,,,2025-05-19 09:50Z,2025-05-19 11:50+02:00,,30-31,,,25,"Basic,Live",Bucharest,OTP,LROP,,,,,,,Europe/Bucharest,2025-05-19 11:10Z,2025-05-19 14:10+03:00,2025-05-19 11:43Z,2025-05-19 14:43+03:00,,,,,,,,,,"Basic,Live"
departure,KL 1324,KLM78B,Departed,IsOperator,False,KLM,KL,KLM,PH-NXF,486483,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-19 09:50Z,2025-05-19 11:50+02:00,2025-05-19 09:50Z,2025-05-19 11:50+02:00,,,2025-05-19 10:05Z,2025-05-19 12:05+02:00,,1,,,25,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-19 11:50Z,2025-05-19 13:50+02:00,2025-05-19 11:40Z,2025-05-19 13:40+02:00,,,2025-05-19 11:40Z,2025-05-19 13:40+02:00,2,,,9,,"Basic,Live"
departure,ABF 9,ABF9,Departed,IsOperator,False,ABF,,,OH-TFC,4632B0,Embraer Legacy 500,,,,,,,,,,,,,,,,,,2025-05-19 09:58Z,2025-05-19 11:58+02:00,2025-05-19 09:58Z,2025-05-19 11:58+02:00,,,2025-05-19 09:58Z,2025-05-19 11:58+02:00,,,,,25,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,SN 2548,BEL4CR,Departed,IsOperator,False,Brussels,SN,BEL,OO-SNH,44CDC8,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-19 10:20Z,2025-05-19 12:20+02:00,2025-05-19 10:20Z,2025-05-19 12:20+02:00,,,2025-05-19 10:52Z,2025-05-19 12:52+02:00,,17,,,25,"Basic,Live",Brussels,BRU,EBBR,,,,,,,Europe/Brussels,2025-05-19 12:15Z,2025-05-19 14:15+02:00,2025-05-19 12:34Z,2025-05-19 14:34+02:00,,,2025-05-19 12:28Z,2025-05-19 14:28+02:00,,,,,01,"Basic,Live"
departure,AY 1166,FIN6KV,Departed,IsOperator,False,Finnair,AY,FIN,OH-LKH,461E17,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-19 10:25Z,2025-05-19 12:25+02:00,2025-05-19 10:25Z,2025-05-19 12:25+02:00,,,2025-05-19 10:30Z,2025-05-19 12:30+02:00,,14,,,25,"Basic,Live",Helsinki,HEL,EFHK,,,,,,,Europe/Helsinki,2025-05-19 12:15Z,2025-05-19 15:15+03:00,2025-05-19 12:16Z,2025-05-19 15:16+03:00,,,,,,,24,11,,"Basic,Live"
departure,DY 1041,NOZ4TL,Departed,IsOperator,False,Norwegian Air Shuttle,DY,NOZ,LN-NIL,4792D3,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 10:25Z,2025-05-19 12:25+02:00,2025-05-19 10:25Z,2025-05-19 12:25+02:00,,,2025-05-19 10:56Z,2025-05-19 12:56+02:00,,36-38,,,,"Basic,Live",Oslo,OSL,ENGM,,,,,,,Europe/Oslo,2025-05-19 12:30Z,2025-05-19 14:30+02:00,2025-05-19 12:41Z,2025-05-19 14:41+02:00,,,,,,,,9,,"Basic,Live"
departure,EW 2735,EWG42M,Departed,IsOperator,False,Eurowings,EW,EWG,D-AGWK,3C5EEB,Airbus A319,,,,,,,,,,,,,,,,,,2025-05-19 10:30Z,2025-05-19 12:30+02:00,2025-05-19 10:30Z,2025-05-19 12:30+02:00,,,,,,5,,,,"Basic,Live",Stuttgart,STR,EDDS,,,,,,,Europe/Berlin,2025-05-19 12:05Z,2025-05-19 14:05+02:00,2025-05-19 12:14Z,2025-05-19 14:14+02:00,,,2025-05-19 12:03Z,2025-05-19 14:03+02:00,3,,,,07,"Basic,Live"
departure,U2 2264,EZY42YH,Departed,IsOperator,False,easyJet,U2,EZY,G-UZLT,408011,Airbus A320 NEO,,,,,,,,,,,,,,,,,,2025-05-19 10:30Z,2025-05-19 12:30+02:00,2025-05-19 10:30Z,2025-05-19 12:30+02:00,,,2025-05-19 11:03Z,2025-05-19 13:03+02:00,,33-34,,,25,"Basic,Live",Manchester,MAN,EGCC,,,,,,,Europe/London,2025-05-19 13:10Z,2025-05-19 14:10+01:00,2025-05-19 13:25Z,2025-05-19 14:25+01:00,,,,,1,,7,,,"Basic,Live"
departure,FR 3435,RYR90WR,Departed,IsOperator,False,Ryanair,FR,RYR,EI-EVO,4CA9EC,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 10:40Z,2025-05-19 12:40+02:00,2025-05-19 10:40Z,2025-05-19 12:40+02:00,,,2025-05-19 11:19Z,2025-05-19 13:19+02:00,,21-27,,,25,"Basic,Live",Beauvais/Tillé,BVA,LFOB,,,,,,,Europe/Paris,2025-05-19 12:55Z,2025-05-19 14:55+02:00,2025-05-19 13:15Z,2025-05-19 15:15+02:00,,,,,,,,,,"Basic,Live"
departure,FR 3051,RYR7TT,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZS,48C2B1,Boeing 737,,,,,,,,,,,,,,,,,,2025-05-19 10:45Z,2025-05-19 12:45+02:00,2025-05-19 10:45Z,2025-05-19 12:45+02:00,,,2025-05-19 10:58Z,2025-05-19 12:58+02:00,,21-27,,,,"Basic,Live",Souda,CHQ,LGSA,,,,,,,Europe/Athens,2025-05-19 13:20Z,2025-05-19 16:20+03:00,,,,,,,,,,,,Basic
departure,W6 2067,WZZ542,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WNT,4D2021,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-19 10:45Z,2025-05-19 12:45+02:00,2025-05-19 10:45Z,2025-05-19 12:45+02:00,,,2025-05-19 11:06Z,2025-05-19 13:06+02:00,,31-32,,,25,"Basic,Live",Milan,MXP,LIMC,,,,,,,Europe/Rome,2025-05-19 12:40Z,2025-05-19 14:40+02:00,2025-05-19 12:39Z,2025-05-19 14:39+02:00,,,,,1,,,,,"Basic,Live"
departure,DY 1029,NOZ29W,Departed,IsOperator,False,Norwegian Air Shuttle,DY,NOZ,LN-ENV,47A05E,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-19 11:00Z,2025-05-19 13:00+02:00,2025-05-19 11:00Z,2025-05-19 13:00+02:00,,,2025-05-19 11:14Z,2025-05-19 13:14+02:00,,36-38,,,25,"Basic,Live",Bergen,BGO,ENBR,,,,,,,Europe/Oslo,2025-05-19 13:20Z,2025-05-19 15:20+02:00,2025-05-19 13:13Z,2025-05-19 15:13+02:00,,,,,,,,1,,"Basic,Live"
departure,W6 2051,WZZ1YD,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDL,4D2492,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-19 11:00Z,2025-05-19 13:00+02:00,2025-05-19 11:00Z,2025-05-19 13:00+02:00,,,2025-05-19 11:23Z,2025-05-19 13:23+02:00,,31-32,,,25,"Basic,Live",Larnarca,LCA,LCLK,,,,,,,Asia/Nicosia,2025-05-19 14:10Z,2025-05-19 17:10+03:00,,,,,,,,,,,,Basic
departure,LH 1365,DLH9KL,Departed,IsOperator,False,Lufthansa,LH,DLH,D-AIDL,3C648C,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-19 11:05Z,2025-05-19 13:05+02:00,2025-05-19 11:05Z,2025-05-19 13:05+02:00,,,2025-05-19 11:32Z,2025-05-19 13:32+02:00,,43-45,,,25,"Basic,Live",Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-19 12:45Z,2025-05-19 14:45+02:00,2025-05-19 12:54Z,2025-05-19 14:54+02:00,,,,,1,,A2,,,"Basic,Live"
