direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 395,LOT3AF,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIO,48AD0E,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-18 07:05Z,2025-05-18 09:05+02:00,2025-05-18 07:05Z,2025-05-18 09:05+02:00,,,2025-05-18 07:13Z,2025-05-18 09:13+02:00,E-D,241-280,25,,29,"Basic,Live",Hamburg,HAM,EDDH,,,,,,,Europe/Berlin,2025-05-18 08:40Z,2025-05-18 10:40+02:00,2025-05-18 08:40Z,2025-05-18 10:40+02:00,,,,,2,,,6,,"Basic,Live"
departure,W6 1575,WZZ68NP,Departed,IsOperator,False,Wizz Air,W6,WZZ,,4D206B,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-18 07:10Z,2025-05-18 09:10+02:00,2025-05-18 07:10Z,2025-05-18 09:10+02:00,,,2025-05-18 07:37Z,2025-05-18 09:37+02:00,A,108-118,4N,,29,"Basic,Live",Kutaisi,KUT,UGKO,,,,,,,Asia/Tbilisi,2025-05-18 10:40Z,2025-05-18 14:40+04:00,,,,,,,,,,,,Basic
departure,LO 133,LOT133,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LND,48ADA3,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-18 07:15Z,2025-05-18 09:15+02:00,2025-05-18 07:15Z,2025-05-18 09:15+02:00,,,2025-05-18 07:34Z,2025-05-18 09:34+02:00,E-D,241-280,1N,,29,"Basic,Live",Istanbul,IST,LTFM,,,,,,,Europe/Istanbul,2025-05-18 10:05Z,2025-05-18 13:05+03:00,2025-05-18 09:40Z,2025-05-18 12:40+03:00,,,,,,,,20B,,"Basic,Live"
departure,LO 437,LOT437,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LWB,48AE81,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:20Z,2025-05-18 09:20+02:00,2025-05-18 07:20Z,2025-05-18 09:20+02:00,,,2025-05-18 07:36Z,2025-05-18 09:36+02:00,E-D,241-280,39,,29,"Basic,Live",Barcelona,BCN,LEBL,,,,,,,Europe/Madrid,2025-05-18 10:30Z,2025-05-18 12:30+02:00,2025-05-18 10:17Z,2025-05-18 12:17+02:00,,,2025-05-18 10:13Z,2025-05-18 12:13+02:00,1,,,,25R,"Basic,Live"
departure,FZ 1836,FDB1WA,Departed,IsOperator,False,flydubai,FZ,FDB,A6-FMI,896518,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-18 07:20Z,2025-05-18 09:20+02:00,2025-05-18 07:20Z,2025-05-18 09:20+02:00,,,2025-05-18 07:46Z,2025-05-18 09:46+02:00,A,104-107,22N,,29,"Basic,Live",Dubai,DXB,OMDB,,,,,,,Asia/Dubai,2025-05-18 13:20Z,2025-05-18 17:20+04:00,,,,,,,3,,,,,Basic
departure,LO 387,LOT7AE,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LID,48AD03,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-18 07:20Z,2025-05-18 09:20+02:00,2025-05-18 07:20Z,2025-05-18 09:20+02:00,,,2025-05-18 07:29Z,2025-05-18 09:29+02:00,E-D,241-280,37,,29,"Basic,Live",Berlin,BER,EDDB,,,,,,,Europe/Berlin,2025-05-18 08:35Z,2025-05-18 10:35+02:00,2025-05-18 08:22Z,2025-05-18 10:22+02:00,,,2025-05-18 08:22Z,2025-05-18 10:22+02:00,1,,A35,A2,25L,"Basic,Live"
departure,LO 6347,LOT6347,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVK,48AF09,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-18 07:25Z,2025-05-18 09:25+02:00,2025-05-18 07:25Z,2025-05-18 09:25+02:00,,,2025-05-18 07:44Z,2025-05-18 09:44+02:00,D,248-250,29,,29,"Basic,Live",Heraklion,HER,LGIR,,,,,,,Europe/Athens,,,,,,,,,,,,,,
departure,QR 264,QTR79P,Departed,IsOperator,False,Qatar,QR,QTR,A7-BUA,06A3B4,Boeing 787-8,,,,,,,,,,,,,,,,,,2025-05-18 07:30Z,2025-05-18 09:30+02:00,2025-05-18 07:30Z,2025-05-18 09:30+02:00,,,2025-05-18 07:39Z,2025-05-18 09:39+02:00,B,130-135,17N,,29,"Basic,Live",Doha,DOH,OTHH,,,,,,,Asia/Qatar,2025-05-18 12:50Z,2025-05-18 15:50+03:00,2025-05-18 12:35Z,2025-05-18 15:35+03:00,,,2025-05-18 12:28Z,2025-05-18 15:28+03:00,,,,8,,"Basic,Live"
departure,FR 7643,RYR7643,Departed,IsOperator,False,Ryanair,FR,RYR,EI-DLY,4CA304,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:30Z,2025-05-18 09:30+02:00,2025-05-18 07:30Z,2025-05-18 09:30+02:00,,,2025-05-18 07:34Z,2025-05-18 09:34+02:00,B,147-150,31,,,"Basic,Live",Pisa,PSA,LIRP,,,,,,,Europe/Rome,2025-05-18 09:40Z,2025-05-18 11:40+02:00,2025-05-18 09:26Z,2025-05-18 11:26+02:00,,,,,,,,,,"Basic,Live"
departure,LH 1347,DLH6LY,Departed,IsOperator,False,Lufthansa,LH,DLH,D-AIRP,3C6650,Airbus A321,,,,,,,,,,,,,,,,,,2025-05-18 07:40Z,2025-05-18 09:40+02:00,2025-05-18 07:40Z,2025-05-18 09:40+02:00,,,2025-05-18 07:48Z,2025-05-18 09:48+02:00,C,221-230,30,,29,"Basic,Live",Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-18 09:30Z,2025-05-18 11:30+02:00,2025-05-18 09:18Z,2025-05-18 11:18+02:00,,,,,1,,B2,,,"Basic,Live"
departure,E4 7209,ENT7209,Departed,IsOperator,False,Enter Air,E4,ENT,SP-ENM,4881AC,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-18 07:40Z,2025-05-18 09:40+02:00,2025-05-18 07:40Z,2025-05-18 09:40+02:00,,,2025-05-18 08:29Z,2025-05-18 10:29+02:00,B,136-138,4N,,29,"Basic,Live",Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,
