direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 585,LOT585,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LVK,48AF09,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-06 12:25Z,2025-05-06 14:25+02:00,2025-05-06 12:25Z,2025-05-06 14:25+02:00,,,2025-05-06 12:41Z,2025-05-06 14:41+02:00,E-D,241-280,1N,,29,"Basic,Live",Podgorica,TGD,LYPG,,,,,,,Europe/Podgorica,2025-05-06 14:25Z,2025-05-06 16:25+02:00,2025-05-06 14:21Z,2025-05-06 16:21+02:00,,,,,,,,B1,,"Basic,Live"
departure,W6 1335,WZZ147M,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WNS,4D2020,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-06 11:30Z,2025-05-06 13:30+02:00,2025-05-06 12:30Z,2025-05-06 14:30+02:00,,,2025-05-06 13:05Z,2025-05-06 15:05+02:00,A,107-118,38,,29,"Basic,Live",Málaga,AGP,LEMG,,,,,,,Europe/Madrid,2025-05-06 15:40Z,2025-05-06 17:40+02:00,2025-05-06 16:39Z,2025-05-06 18:39+02:00,,,,,PAX,,,,,"Basic,Live"
departure,LO 515,LOT5EP,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LWF,48AE85,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-06 12:40Z,2025-05-06 14:40+02:00,2025-05-06 12:40Z,2025-05-06 14:40+02:00,,,2025-05-06 12:54Z,2025-05-06 14:54+02:00,E-D,241-280,4N,,29,"Basic,Live",Chisinau,,,,,,,,,,,,,,,,,,,,,,,
departure,LO 579,LOT7ED,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LMB,48AD81,Embraer 190,,,,,,,,,,,,,,,,,,2025-05-06 12:40Z,2025-05-06 14:40+02:00,2025-05-06 12:40Z,2025-05-06 14:40+02:00,,,2025-05-06 13:01Z,2025-05-06 15:01+02:00,E-D,241-280,3N,,,"Basic,Live",Sarajevo,SJJ,LQSA,,,,,,,Europe/Sarajevo,2025-05-06 14:25Z,2025-05-06 16:25+02:00,,,,,,,,,,,,Basic
departure,LO 617,LOT6TA,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIL,48AD0B,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-06 12:40Z,2025-05-06 14:40+02:00,2025-05-06 12:40Z,2025-05-06 14:40+02:00,,,2025-05-06 13:06Z,2025-05-06 15:06+02:00,E-D,241-280,1,,29,"Basic,Live",Ljubljana,LJU,LJLJ,,,,,,,Europe/Ljubljana,2025-05-06 14:20Z,2025-05-06 16:20+02:00,2025-05-06 14:20Z,2025-05-06 16:20+02:00,,,,,,,,2,,"Basic,Live"
departure,W6 1471,WZZ3372,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WAQ,4D2425,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-06 12:40Z,2025-05-06 14:40+02:00,2025-05-06 12:40Z,2025-05-06 14:40+02:00,,,2025-05-06 13:24Z,2025-05-06 15:24+02:00,A,107-118,29,,29,"Basic,Live",Madrid,MAD,LEMD,,,,,,,Europe/Madrid,2025-05-06 16:30Z,2025-05-06 18:30+02:00,2025-05-06 16:45Z,2025-05-06 18:45+02:00,,,,,2,,,,,"Basic,Live"
departure,LO 645,LOT6HU,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNA,48ADA0,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-06 12:45Z,2025-05-06 14:45+02:00,2025-05-06 12:45Z,2025-05-06 14:45+02:00,,,2025-05-06 13:13Z,2025-05-06 15:13+02:00,E-D,241-280,41,,29,"Basic,Live",Bucharest,OTP,LROP,,,,,,,Europe/Bucharest,2025-05-06 14:45Z,2025-05-06 17:45+03:00,2025-05-06 14:37Z,2025-05-06 17:37+03:00,,,,,,,,,,"Basic,Live"
departure,LO 633,LOT3JB,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNM,48ADAC,Embraer 195,,,,,,,,,,,,,,,,,,2025-05-06 12:50Z,2025-05-06 14:50+02:00,2025-05-06 12:50Z,2025-05-06 14:50+02:00,,,2025-05-06 13:27Z,2025-05-06 15:27+02:00,E-D,241-280,6,,29,"Basic,Live",Sofia,SOF,LBSF,,,,,,,Europe/Sofia,2025-05-06 14:55Z,2025-05-06 17:55+03:00,2025-05-06 15:02Z,2025-05-06 18:02+03:00,,,,,2,,,,09,"Basic,Live"
departure,LO 3937,LOT3937,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LDG,489787,Embraer 170,,,,,,,,,,,,,,,,,,2025-05-06 12:50Z,2025-05-06 14:50+02:00,2025-05-06 12:50Z,2025-05-06 14:50+02:00,,,,,E-D,241-280,3,,,"Basic,Live",Goleniów,SZZ,EPSC,,,,,,,Europe/Warsaw,2025-05-06 14:00Z,2025-05-06 16:00+02:00,,,,,,,,,,,,Basic
departure,LO 573,LOT5LW,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIM,48AD0C,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-06 12:55Z,2025-05-06 14:55+02:00,2025-05-06 12:55Z,2025-05-06 14:55+02:00,,,2025-05-06 13:10Z,2025-05-06 15:10+02:00,E-D,241-280,7N,,29,"Basic,Live",Belgrade,BEG,LYBE,,,,,,,Europe/Belgrade,2025-05-06 14:35Z,2025-05-06 16:35+02:00,2025-05-06 14:34Z,2025-05-06 16:34+02:00,,,,,2,,A04,,,"Basic,Live"
