direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,LH 1646,DLH1AY,Arrived,IsOperator,False,Lufthansa,LH,DLH,D-ACNF,3C4DC6,Bombardier CRJ900,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-11 18:20Z,2025-05-11 20:20+02:00,2025-05-11 18:20Z,2025-05-11 20:20+02:00,,,2025-05-11 18:33Z,2025-05-11 20:33+02:00,2,,,,08L,"Basic,Live",,,,,,,,,,,2025-05-11 19:50Z,2025-05-11 21:50+02:00,2025-05-11 19:41Z,2025-05-11 21:41+02:00,,,,,,,,,,"Basic,Live"
arrival,LH 1382,DLH7AC,Arrived,IsOperator,False,Lufthansa,LH,DLH,EI-FPG,4CA6D9,Bombardier CRJ1000,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-11 18:30Z,2025-05-11 20:30+02:00,2025-05-11 18:30Z,2025-05-11 20:30+02:00,,,2025-05-11 18:39Z,2025-05-11 20:39+02:00,1,259-335,B16,,,"Basic,Live",,,,,,,,,,,2025-05-11 20:30Z,2025-05-11 22:30+02:00,2025-05-11 20:26Z,2025-05-11 22:26+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 6094,,Arrived,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737-800,,,,,,,,Goteborg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11 20:25Z,2025-05-11 22:25+02:00,2025-05-11 20:39Z,2025-05-11 22:39+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 4678,RYR1TP,Arrived,IsOperator,False,Ryanair,FR,RYR,9H-QDC,4D2235,Boeing 737-800,,,,,,,,Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-11 16:45Z,2025-05-11 18:45+02:00,2025-05-11 17:25Z,2025-05-11 19:25+02:00,,,2025-05-11 17:36Z,2025-05-11 19:36+02:00,4,403-408,D16,,,"Basic,Live",,,,,,,,,,,2025-05-11 20:10Z,2025-05-11 22:10+02:00,2025-05-11 20:41Z,2025-05-11 22:41+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1716,,Arrived,IsOperator,False,Wizz Air,W6,WZZ,,,Airbus A320,,,,,,,,Funchal,FNC,LPMA,,,,,,,Atlantic/Madeira,2025-05-11 16:00Z,2025-05-11 17:00+01:00,2025-05-11 16:07Z,2025-05-11 17:07+01:00,,,,,1,,,,,"Basic,Live",,,,,,,,,,,2025-05-11 21:10Z,2025-05-11 23:10+02:00,2025-05-11 20:47Z,2025-05-11 22:47+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 3554,,Arrived,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737-800,,,,,,,,Pafos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11 20:45Z,2025-05-11 22:45+02:00,2025-05-11 20:48Z,2025-05-11 22:48+02:00,,,,,,,,,,"Basic,Live"
arrival,KL 1309,,Arrived,IsOperator,False,KLM,KL,KLM,PH-EZO,484C53,Embraer 190,,,,,,,,Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-11 18:55Z,2025-05-11 20:55+02:00,2025-05-11 18:52Z,2025-05-11 20:52+02:00,,,,,1,6-8,B20,,,"Basic,Live",,,,,,,,,,,2025-05-11 20:35Z,2025-05-11 22:35+02:00,2025-05-11 20:55Z,2025-05-11 22:55+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1736,WZZ32DF,Arrived,IsOperator,False,Wizz Air,W6,WZZ,HA-LXS,471F74,Airbus A321,,,,,,,,Goteborg,GOT,ESGG,,,,,,,Europe/Stockholm,2025-05-11 20:10Z,2025-05-11 22:10+02:00,2025-05-11 20:03Z,2025-05-11 22:03+02:00,,,,,1,48-50,20A,,,"Basic,Live",,,,,,,,,,,2025-05-11 21:20Z,2025-05-11 23:20+02:00,2025-05-11 20:57Z,2025-05-11 22:57+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1618,,Arrived,IsOperator,False,Wizz Air,W6,WZZ,,,Airbus A320,,,,,,,,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11 21:10Z,2025-05-11 23:10+02:00,2025-05-11 21:00Z,2025-05-11 23:00+02:00,,,,,,,,,,"Basic,Live"
arrival,W6 1734,WZZ20GU,Arrived,IsOperator,False,Wizz Air,W6,WZZ,HA-LTD,471EFD,Airbus A321,,,,,,,,Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-11 20:15Z,2025-05-11 22:15+02:00,2025-05-11 20:12Z,2025-05-11 22:12+02:00,,,2025-05-11 20:22Z,2025-05-11 22:22+02:00,4,411-412,C37,,,"Basic,Live",,,,,,,,,,,2025-05-11 21:35Z,2025-05-11 23:35+02:00,2025-05-11 21:15Z,2025-05-11 23:15+02:00,,,,,,,,,,"Basic,Live"
