direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
departure,LO 3886,LOT3886,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LID,48AD03,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-04 16:20Z,2025-05-04 18:20+02:00,,,,,,,B,,,,,Basic,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-04 17:10Z,2025-05-04 19:10+02:00,2025-05-04 17:25Z,2025-05-04 19:25+02:00,,,,,,,,4,,"Basic,Live"
departure,FR 3412,RYR87NC,Departed,IsOperator,False,Ryanair,FR,RYR,EI-HES,4CAD28,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-04 16:25Z,2025-05-04 18:25+02:00,2025-05-04 16:36Z,2025-05-04 18:36+02:00,,,2025-05-04 16:36Z,2025-05-04 18:36+02:00,A,,,,27,"Basic,Live",Bergamo,BGY,LIME,,,,,,,Europe/Rome,2025-05-04 18:10Z,2025-05-04 20:10+02:00,2025-05-04 17:57Z,2025-05-04 19:57+02:00,,,,,,,,,,"Basic,Live"
departure,W6 1075,WZZ85UD,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WDR,4D24AF,Airbus A321 NEO,,,,,,,,,,,,,,,,,,2025-05-04 16:20Z,2025-05-04 18:20+02:00,2025-05-04 16:40Z,2025-05-04 18:40+02:00,,,2025-05-04 16:40Z,2025-05-04 18:40+02:00,A,,,,27,"Basic,Live",Alicante,ALC,LEAL,,,,,,,Europe/Madrid,2025-05-04 19:45Z,2025-05-04 21:45+02:00,2025-05-04 19:49Z,2025-05-04 21:49+02:00,,,,,N,,,,,"Basic,Live"
departure,AMQ 716,AMQ716,Departed,IsOperator,False,AMQ,,,LZ-EAG,452138,Airbus A321,,,,,,,,,,,,,,,,,,2025-05-04 17:13Z,2025-05-04 19:13+02:00,2025-05-04 17:13Z,2025-05-04 19:13+02:00,,,2025-05-04 17:13Z,2025-05-04 19:13+02:00,,,,,27,"Basic,Live",Heraklion,HER,LGIR,,,,,,,Europe/Athens,,,,,,,,,,,,,,
departure,SM 3610,MSC3610,Departed,IsOperator,False,Air Cairo,SM,MSC,SU-BVP,010267,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-04 18:12Z,2025-05-04 20:12+02:00,2025-05-04 18:12Z,2025-05-04 20:12+02:00,,,2025-05-04 18:12Z,2025-05-04 20:12+02:00,,,,,27,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,W6 1005,WZZ42RS,Departed,IsOperator,False,Wizz Air,W6,WZZ,9H-WBO,4D247A,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-04 17:40Z,2025-05-04 19:40+02:00,2025-05-04 18:15Z,2025-05-04 20:15+02:00,,,2025-05-04 18:15Z,2025-05-04 20:15+02:00,A,,,,27,"Basic,Live",London,LTN,EGGW,,,,,,,Europe/London,2025-05-04 20:05Z,2025-05-04 21:05+01:00,2025-05-04 20:05Z,2025-05-04 21:05+01:00,,,,,,,,5,,"Basic,Live"
departure,EAF 703,EAF703,Departed,IsOperator,False,Electra Airways,,EAF,9H-FIT,4D253E,Boeing 737-400,,,,,,,,,,,,,,,,,,2025-05-04 18:47Z,2025-05-04 20:47+02:00,2025-05-04 18:47Z,2025-05-04 20:47+02:00,,,2025-05-04 18:47Z,2025-05-04 20:47+02:00,,,,,,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,AMQ 734,AMQ734,Departed,IsOperator,False,AMQ,,,LZ-EAH,45213D,Airbus A320,,,,,,,,,,,,,,,,,,2025-05-04 19:07Z,2025-05-04 21:07+02:00,2025-05-04 19:07Z,2025-05-04 21:07+02:00,,,2025-05-04 19:07Z,2025-05-04 21:07+02:00,,,,,27,"Basic,Live",Palma De Mallorca,PMI,LEPA,,,,,,,Europe/Madrid,2025-05-04 21:25Z,2025-05-04 23:25+02:00,2025-05-04 21:46Z,2025-05-04 23:46+02:00,,,,,N,,,,,"Basic,Live"
departure,5O 5DN,FPO5DN,Departed,IsOperator,False,ASL Airlines France,5O,FPO,F-HIQF,39A205,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-04 20:19Z,2025-05-04 22:19+02:00,2025-05-04 20:19Z,2025-05-04 22:19+02:00,,,2025-05-04 20:19Z,2025-05-04 22:19+02:00,,,,,27,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,SM 3612,MSC3612,Departed,IsOperator,False,Air Cairo,SM,MSC,SU-BUQ,01024F,Airbus A320 NEO,,,,,,,,,,,,,,,,,,2025-05-04 20:25Z,2025-05-04 22:25+02:00,2025-05-04 20:25Z,2025-05-04 22:25+02:00,,,2025-05-04 20:25Z,2025-05-04 22:25+02:00,,,,,27,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
