direction,flight_number,call_sign,status,codeshare_status,is_cargo,airline_name,airline_iata,airline_icao,aircraft_reg,aircraft_modeS,aircraft_model,aircraft_image_url,aircraft_image_web_url,aircraft_image_author,aircraft_image_title,aircraft_image_description,aircraft_image_license,aircraft_image_html_attributions,departure_airport_name,departure_airport_iata,departure_airport_icao,departure_airport_local_code,departure_airport_short_name,departure_airport_municipality_name,departure_airport_lat,departure_airport_lon,departure_airport_country_code,departure_airport_time_zone,departure_scheduled_utc,departure_scheduled_local,departure_revised_utc,departure_revised_local,departure_predicted_utc,departure_predicted_local,departure_runway_utc,departure_runway_local,departure_terminal,departure_check_in_desk,departure_gate,departure_baggage_belt,departure_runway,departure_quality,arrival_airport_name,arrival_airport_iata,arrival_airport_icao,arrival_airport_local_code,arrival_airport_short_name,arrival_airport_municipality_name,arrival_airport_lat,arrival_airport_lon,arrival_airport_country_code,arrival_airport_time_zone,arrival_scheduled_utc,arrival_scheduled_local,arrival_revised_utc,arrival_revised_local,arrival_predicted_utc,arrival_predicted_local,arrival_runway_utc,arrival_runway_local,arrival_terminal,arrival_check_in_desk,arrival_gate,arrival_baggage_belt,arrival_runway,arrival_quality
arrival,LO 3951,LOT3AV,Arrived,IsOperator,False,LOT - Polish,LO,LOT,SP-LNP,48ADAF,Embraer 195,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-15 18:35Z,2025-05-15 20:35+02:00,2025-05-15 18:35Z,2025-05-15 20:35+02:00,,,,,E-D,241-280,42,,,"Basic,Live",,,,,,,,,,,2025-05-15 19:30Z,2025-05-15 21:30+02:00,2025-05-15 21:02Z,2025-05-15 23:02+02:00,,,2025-05-15 21:02Z,2025-05-15 23:02+02:00,,,,,28,"Basic,Live"
arrival,LH 1640,DLH3TV,Expected,IsOperator,False,Lufthansa,LH,DLH,D-AIBL,3C644C,Airbus A319,,,,,,,,Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-15 20:15Z,2025-05-15 22:15+02:00,2025-05-15 20:15Z,2025-05-15 22:15+02:00,,,2025-05-15 20:29Z,2025-05-15 22:29+02:00,2,,,,08L,"Basic,Live",,,,,,,,,,,2025-05-15 21:25Z,2025-05-15 23:25+02:00,,,,,,,,,,,,Basic
arrival,LO 3941,LOT9WK,Expected,IsOperator,False,LOT - Polish,LO,LOT,SP-LIQ,48AD19,Embraer 175,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-15 20:35Z,2025-05-15 22:35+02:00,2025-05-15 20:35Z,2025-05-15 22:35+02:00,,,2025-05-15 20:54Z,2025-05-15 22:54+02:00,E-D,241-280,1,,29,"Basic,Live",,,,,,,,,,,2025-05-15 21:30Z,2025-05-15 23:30+02:00,,,,,,,,,,,,Basic
arrival,FR 1974,RYR22YH,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RZI,48C2A8,Boeing 737 MAX 8,,,,,,,,Dublin,DUB,EIDW,,,,,,,Europe/Dublin,2025-05-15 19:35Z,2025-05-15 20:35+01:00,2025-05-15 19:35Z,2025-05-15 20:35+01:00,,,2025-05-15 19:39Z,2025-05-15 20:39+01:00,1,,,,,"Basic,Live",,,,,,,,,,,2025-05-15 21:59Z,2025-05-15 23:59+02:00,2025-05-15 21:48Z,2025-05-15 23:48+02:00,,,,,,,,,,"Basic,Live"
arrival,SK 2755,SAS2755,Approaching,IsOperator,False,SAS,SK,SAS,EI-FPV,4CACCA,Canadair CRJ 900NG,,,,,,,,Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-15 21:00Z,2025-05-15 23:00+02:00,2025-05-15 21:00Z,2025-05-15 23:00+02:00,,,2025-05-15 21:13Z,2025-05-15 23:13+02:00,3,,E6,,04R,"Basic,Live",,,,,,,,,,,2025-05-15 22:05Z,2025-05-16 00:05+02:00,2025-05-15 21:52Z,2025-05-15 23:52+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 2336,RYR58EK,Arrived,IsOperator,False,Ryanair,FR,RYR,SP-RKM,48C12C,Boeing 737-800,,,,,,,,London,STN,EGSS,,,,,,,Europe/London,2025-05-15 21:00Z,2025-05-15 22:00+01:00,2025-05-15 21:01Z,2025-05-15 22:01+01:00,,,2025-05-15 21:14Z,2025-05-15 22:14+01:00,1,,52,,,"Basic,Live",,,,,,,,,,,2025-05-15 22:55Z,2025-05-16 00:55+02:00,2025-05-15 22:54Z,2025-05-16 00:54+02:00,,,2025-05-15 22:54Z,2025-05-16 00:54+02:00,,,,,28,"Basic,Live"
arrival,FR 1216,,Unknown,IsOperator,False,Ryanair,FR,RYR,,,Boeing 737-800,,,,,,,,Bari,BRI,LIBD,,,,,,,Europe/Rome,2025-05-15 20:50Z,2025-05-15 22:50+02:00,,,,,,,,,,,,Basic,,,,,,,,,,,2025-05-15 22:55Z,2025-05-16 00:55+02:00,,,,,,,,,,,,Basic
arrival,FR 8521,RYR8521,Expected,IsOperator,False,Ryanair,FR,RYR,9H-QER,4D23FA,Boeing 737-800,,,,,,,,Prague,PRG,LKPR,,,,,,,Europe/Prague,2025-05-16 04:05Z,2025-05-16 06:05+02:00,2025-05-16 04:08Z,2025-05-16 06:08+02:00,,,,,2,210-210,,,,"Basic,Live",,,,,,,,,,,2025-05-16 05:00Z,2025-05-16 07:00+02:00,,,,,,,,,,,,Basic
arrival,FR 4999,RYR61MK,Arrived,IsOperator,False,Ryanair,FR,RYR,EI-ENV,4CA8E7,Boeing 737-800,,,,,,,,Brussels,CRL,EBCI,,,,,,,Europe/Brussels,2025-05-16 05:35Z,2025-05-16 07:35+02:00,2025-05-16 05:33Z,2025-05-16 07:33+02:00,,,2025-05-16 05:33Z,2025-05-16 07:33+02:00,,,,,,"Basic,Live",,,,,,,,,,,2025-05-16 07:15Z,2025-05-16 09:15+02:00,2025-05-16 06:56Z,2025-05-16 08:56+02:00,,,2025-05-16 06:56Z,2025-05-16 08:56+02:00,,,,,28,"Basic,Live"
arrival,FR 7678,RYR7678,Expected,IsOperator,False,Ryanair,FR,RYR,SP-RKM,48C12C,Boeing 737-800,,,,,,,,Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-16 05:50Z,2025-05-16 07:50+02:00,2025-05-16 05:50Z,2025-05-16 07:50+02:00,,,2025-05-16 06:05Z,2025-05-16 08:05+02:00,4,403-408,C39,,,"Basic,Live",,,,,,,,,,,2025-05-16 07:25Z,2025-05-16 09:25+02:00,,,,,,,,,,,,Basic
arrival,LH 1386,DLH5CF,Expected,IsOperator,False,Lufthansa,LH,DLH,D-AILC,3C6583,Airbus A319,,,,,,,,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-16 06:45Z,2025-05-16 08:45+02:00,2025-05-16 06:45Z,2025-05-16 08:45+02:00,,,2025-05-16 06:54Z,2025-05-16 08:54+02:00,1,259-335,A5,,07C,"Basic,Live",,,,,,,,,,,2025-05-16 08:00Z,2025-05-16 10:00+02:00,,,,,,,,,,,,Basic
arrival,LPR 41,LPR41,Arrived,IsOperator,False,LPR,,,SP-MXS,48B2D1,Bombardier Learjet 75,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-16 04:43Z,2025-05-16 06:43+02:00,2025-05-16 04:43Z,2025-05-16 06:43+02:00,,,2025-05-16 04:43Z,2025-05-16 06:43+02:00,,,,,29,"Basic,Live",,,,,,,,,,,2025-05-16 08:45Z,2025-05-16 10:45+02:00,2025-05-16 08:45Z,2025-05-16 10:45+02:00,,,2025-05-16 08:45Z,2025-05-16 10:45+02:00,,,,,28,"Basic,Live"
departure,LO 3942,LOT3942,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LIQ,48AD19,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-16 03:45Z,2025-05-16 05:45+02:00,,,,,,,,,,,,Basic,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-16 04:40Z,2025-05-16 06:40+02:00,2025-05-16 04:40Z,2025-05-16 06:40+02:00,,,,,,,,4,,"Basic,Live"
departure,FR 1975,RYR12QP,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RZI,48C2A8,Boeing 737 MAX 8,,,,,,,,,,,,,,,,,,2025-05-16 03:45Z,2025-05-16 05:45+02:00,2025-05-16 03:52Z,2025-05-16 05:52+02:00,,,2025-05-16 03:52Z,2025-05-16 05:52+02:00,,,,,28,"Basic,Live",Dublin,DUB,EIDW,,,,,,,Europe/Dublin,2025-05-16 06:25Z,2025-05-16 07:25+01:00,2025-05-16 06:25Z,2025-05-16 07:25+01:00,,,,,1,,,,,"Basic,Live"
departure,FR 7679,RYR97CJ,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKM,48C12C,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 03:45Z,2025-05-16 05:45+02:00,2025-05-16 03:54Z,2025-05-16 05:54+02:00,,,2025-05-16 03:54Z,2025-05-16 05:54+02:00,,,,,28,"Basic,Live",Stockholm,ARN,ESSA,,,,,,,Europe/Stockholm,2025-05-16 05:15Z,2025-05-16 07:15+02:00,2025-05-16 05:13Z,2025-05-16 07:13+02:00,,,,,5,,C39,3,,"Basic,Live"
departure,FR 7244,RYR18NG,Departed,IsOperator,False,Ryanair,FR,RYR,EI-EVG,4CA9CF,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 04:00Z,2025-05-16 06:00+02:00,2025-05-16 04:03Z,2025-05-16 06:03+02:00,,,2025-05-16 04:03Z,2025-05-16 06:03+02:00,,,,,28,"Basic,Live",Cork,ORK,EICK,,,,,,,Europe/Dublin,2025-05-16 06:50Z,2025-05-16 07:50+01:00,2025-05-16 06:25Z,2025-05-16 07:25+01:00,,,,,1,,7,2,,"Basic,Live"
departure,DFC 34B,DFC34B,Departed,IsOperator,False,DFC,,,OK-KUK,49D313,Cessna 510 Citation Mustang,,,,,,,,,,,,,,,,,,2025-05-16 04:07Z,2025-05-16 06:07+02:00,2025-05-16 04:07Z,2025-05-16 06:07+02:00,,,2025-05-16 04:07Z,2025-05-16 06:07+02:00,,,,,28,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,SK 2756,SAS2756,Departed,IsOperator,False,SAS,SK,SAS,EI-FPV,4CACCA,Canadair CRJ 900NG,,,,,,,,,,,,,,,,,,2025-05-16 04:15Z,2025-05-16 06:15+02:00,2025-05-16 04:09Z,2025-05-16 06:09+02:00,,,2025-05-16 04:09Z,2025-05-16 06:09+02:00,,,,,28,"Basic,Live",Copenhagen,CPH,EKCH,,,,,,,Europe/Copenhagen,2025-05-16 05:20Z,2025-05-16 07:20+02:00,2025-05-16 05:06Z,2025-05-16 07:06+02:00,,,,,3,,B3A,,,"Basic,Live"
departure,FR 4741,RYR58CP,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKE,48C124,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 04:00Z,2025-05-16 06:00+02:00,2025-05-16 04:17Z,2025-05-16 06:17+02:00,,,2025-05-16 04:17Z,2025-05-16 06:17+02:00,,,,,28,"Basic,Live",Valencia,VLC,LEVC,,,,,,,Europe/Madrid,2025-05-16 07:05Z,2025-05-16 09:05+02:00,2025-05-16 07:03Z,2025-05-16 09:03+02:00,,,,,1,,,,,"Basic,Live"
departure,LH 1641,DLH6HR,Departed,IsOperator,False,Lufthansa,LH,DLH,D-AIBL,3C644C,Airbus A319,,,,,,,,,,,,,,,,,,2025-05-16 04:05Z,2025-05-16 06:05+02:00,2025-05-16 04:19Z,2025-05-16 06:19+02:00,,,2025-05-16 04:19Z,2025-05-16 06:19+02:00,,,,,28,"Basic,Live",Munich,MUC,EDDM,,,,,,,Europe/Berlin,2025-05-16 05:25Z,2025-05-16 07:25+02:00,2025-05-16 05:15Z,2025-05-16 07:15+02:00,,,2025-05-16 05:15Z,2025-05-16 07:15+02:00,2,,,,08L,"Basic,Live"
departure,LH 1391,DLH9YA,Departed,IsOperator,False,Lufthansa,LH,DLH,D-ACNG,3C4DC7,Canadair CRJ 900NG,,,,,,,,,,,,,,,,,,2025-05-16 04:25Z,2025-05-16 06:25+02:00,2025-05-16 04:25Z,2025-05-16 06:25+02:00,,,2025-05-16 04:25Z,2025-05-16 06:25+02:00,,,,,28,"Basic,Live",Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-16 05:50Z,2025-05-16 07:50+02:00,2025-05-16 05:34Z,2025-05-16 07:34+02:00,,,,,1,,B1,,,"Basic,Live"
departure,KL 1332,KLM36K,Departed,IsOperator,False,KLM,KL,KLM,PH-EXU,485870,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-16 04:30Z,2025-05-16 06:30+02:00,2025-05-16 04:42Z,2025-05-16 06:42+02:00,,,2025-05-16 04:42Z,2025-05-16 06:42+02:00,,,,,28,"Basic,Live",Amsterdam,AMS,EHAM,,,,,,,Europe/Amsterdam,2025-05-16 06:20Z,2025-05-16 08:20+02:00,2025-05-16 05:57Z,2025-05-16 07:57+02:00,,,2025-05-16 05:57Z,2025-05-16 07:57+02:00,2,,,13,,"Basic,Live"
departure,FR 8520,RYR14X,Departed,IsOperator,False,Ryanair,FR,RYR,9H-QER,4D23FA,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 05:25Z,2025-05-16 07:25+02:00,2025-05-16 05:35Z,2025-05-16 07:35+02:00,,,2025-05-16 05:35Z,2025-05-16 07:35+02:00,,,,,28,"Basic,Live",Prague,PRG,LKPR,,,,,,,Europe/Prague,2025-05-16 06:25Z,2025-05-16 08:25+02:00,2025-05-16 06:07Z,2025-05-16 08:07+02:00,,,,,2,,,21,,"Basic,Live"
departure,LO 3952,LOT3VA,Departed,IsOperator,False,LOT - Polish,LO,LOT,SP-LNP,48ADAF,Embraer 175,,,,,,,,,,,,,,,,,,2025-05-16 05:45Z,2025-05-16 07:45+02:00,,,,,,,,,,,,Basic,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-16 06:40Z,2025-05-16 08:40+02:00,2025-05-16 06:30Z,2025-05-16 08:30+02:00,,,,,,,,4,,"Basic,Live"
departure,SPSMR,SPSMR,Departed,IsOperator,False,SPSMR,,,,,,,,,,,,,,,,,,,,,,,2025-05-16 06:02Z,2025-05-16 08:02+02:00,2025-05-16 06:02Z,2025-05-16 08:02+02:00,,,2025-05-16 06:02Z,2025-05-16 08:02+02:00,,,,,28,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,FR 5000,RYR87VC,Departed,IsOperator,False,Ryanair,FR,RYR,EI-ENV,4CA8E7,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 07:40Z,2025-05-16 09:40+02:00,2025-05-16 07:44Z,2025-05-16 09:44+02:00,,,2025-05-16 07:44Z,2025-05-16 09:44+02:00,,,,,28,"Basic,Live",Brussels,CRL,EBCI,,,,,,,Europe/Brussels,2025-05-16 09:25Z,2025-05-16 11:25+02:00,2025-05-16 09:04Z,2025-05-16 11:04+02:00,,,,,,,,,,"Basic,Live"
departure,JDI 7MP,JDI7MP,Departed,IsOperator,False,JDI,,,SP-CUD,488A63,Cessna 525B Citation CJ3,,,,,,,,,,,,,,,,,,2025-05-16 08:01Z,2025-05-16 10:01+02:00,2025-05-16 08:01Z,2025-05-16 10:01+02:00,,,2025-05-16 08:01Z,2025-05-16 10:01+02:00,,,,,28,"Basic,Live",Unknown,,,,,,,,,,,,,,,,,,,,,,,
departure,FR 1217,RYR54U,Departed,IsOperator,False,Ryanair,FR,RYR,SP-RKM,48C12C,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 08:00Z,2025-05-16 10:00+02:00,2025-05-16 08:16Z,2025-05-16 10:16+02:00,,,2025-05-16 08:16Z,2025-05-16 10:16+02:00,,,,,,"Basic,Live",Bari,BRI,LIBD,,,,,,,Europe/Rome,2025-05-16 10:10Z,2025-05-16 12:10+02:00,,,,,,,,,,,,Basic
departure,RR 5133,RYS5133,Departed,IsOperator,False,Buzz (Ryanair Sun),RR,RYS,SP-RSN,48C22D,Boeing 737-800,,,,,,,,,,,,,,,,,,2025-05-16 08:34Z,2025-05-16 10:34+02:00,2025-05-16 08:34Z,2025-05-16 10:34+02:00,,,2025-05-16 08:34Z,2025-05-16 10:34+02:00,,,,,,"Basic,Live",Antalya,AYT,LTAI,,,,,,,Europe/Istanbul,,,,,,,,,,,,,,
departure,LH 1387,DLH6EK,Departed,IsOperator,False,Lufthansa,LH,DLH,D-AILC,3C6583,Bombardier CRJ900,,,,,,,,,,,,,,,,,,2025-05-16 08:40Z,2025-05-16 10:40+02:00,,,,,,,,,,,,Basic,Frankfurt-am-Main,FRA,EDDF,,,,,,,Europe/Berlin,2025-05-16 10:05Z,2025-05-16 12:05+02:00,2025-05-16 10:10Z,2025-05-16 12:10+02:00,,,,,1,,B2,,,"Basic,Live"
arrival,LPR 41,LPR41,Arrived,IsOperator,False,LPR,,,SP-MXS,48B2D1,Bombardier Learjet 75,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-16 04:43Z,2025-05-16 06:43+02:00,2025-05-16 04:43Z,2025-05-16 06:43+02:00,,,2025-05-16 04:43Z,2025-05-16 06:43+02:00,,,,,29,"Basic,Live",,,,,,,,,,,2025-05-16 08:45Z,2025-05-16 10:45+02:00,2025-05-16 08:45Z,2025-05-16 10:45+02:00,,,2025-05-16 08:45Z,2025-05-16 10:45+02:00,,,,,28,"Basic,Live"
arrival,W9 5389,WUK785,Approaching,IsOperator,False,Wizz Air UK,W9,WUK,G-WUND,40805D,Airbus A321 NEO,,,,,,,,London,LTN,EGGW,,,,,,,Europe/London,2025-05-16 06:40Z,2025-05-16 07:40+01:00,2025-05-16 06:40Z,2025-05-16 07:40+01:00,,,2025-05-16 06:25Z,2025-05-16 07:25+01:00,,12-26,30,,,"Basic,Live",,,,,,,,,,,2025-05-16 08:50Z,2025-05-16 10:50+02:00,2025-05-16 08:50Z,2025-05-16 10:50+02:00,,,,,,,,,,"Basic,Live"
arrival,LO 3945,LOT3945,Expected,IsOperator,False,LOT - Polish,LO,LOT,SP-LDG,489787,Embraer 170,,,,,,,,Warsaw,WAW,EPWA,,,,,,,Europe/Warsaw,2025-05-16 08:25Z,2025-05-16 10:25+02:00,2025-05-16 08:25Z,2025-05-16 10:25+02:00,,,,,E-D,241-280,1,,,"Basic,Live",,,,,,,,,,,2025-05-16 09:20Z,2025-05-16 11:20+02:00,,,,,,,,,,,,Basic
arrival,FR 7245,RYR66SH,Approaching,IsOperator,False,Ryanair,FR,RYR,EI-EVG,4CA9CF,Boeing 737-800,,,,,,,,Cork,ORK,EICK,,,,,,,Europe/Dublin,2025-05-16 07:15Z,2025-05-16 08:15+01:00,2025-05-16 07:15Z,2025-05-16 08:15+01:00,,,2025-05-16 07:12Z,2025-05-16 08:12+01:00,1,12-13,8,,,"Basic,Live",,,,,,,,,,,2025-05-16 09:50Z,2025-05-16 11:50+02:00,2025-05-16 09:30Z,2025-05-16 11:30+02:00,,,,,,,,,,"Basic,Live"
arrival,FR 1974,RYR22YH,Approaching,IsOperator,False,Ryanair,FR,RYR,SP-RZI,48C2A8,Boeing 737 MAX 8,,,,,,,,Dublin,DUB,EIDW,,,,,,,Europe/Dublin,2025-05-16 06:50Z,2025-05-16 07:50+01:00,2025-05-16 06:50Z,2025-05-16 07:50+01:00,,,2025-05-16 07:28Z,2025-05-16 08:28+01:00,1,,,,10,"Basic,Live",,,,,,,,,,,2025-05-16 09:15Z,2025-05-16 11:15+02:00,2025-05-16 09:31Z,2025-05-16 11:31+02:00,,,,,,,,,,"Basic,Live"
